fusH,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
9.51,9.25,-0.9814814814814812,9.25,0.8333333333333333,0.4508580596042506,72.06300000000002,68.03099999999999,72.021129368,28,0,0.32719811224525835,-0.4780891485530972,0.4780891485530972,0.32719811224525835,2.0,2.2,2.2,16.36447320710122,10.68151440868254,1.7299978202955726,-1.6399993695600248,1.5417772905202738,-1.8151868087161032,5.783563706313232,-0.13090317328999687,3.204805417886435,55.91340299823497,4.284457050376173,2.639918936339994,2.639918936339994,2.270055610029662,1.1246543680405865,1.1246543680405865,0.5423618132207977,0.5423618132207977,0.17462042625086105,0.17462042625086105,0.0,0.0,-0.79,-666,4.21,1.5215264797507788,3.21,29.735288076678287,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.578935683598497,0.0,6.076020106833881,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,0.0,12.654955790432378,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,6.578935683598497,5.106527394840706,0.0,0.0,9.25,7.604166666666666,0.0,-0.9814814814814812,0.0,0.8333333333333333,2.960648148148148,0.0,0.0,5,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0.25700000000000006,17.8328,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23,7.506944444444445,1.1805555555555556,7.506944444444445,1.1805555555555556,0.37255115928096294,53.06399999999999,50.04,53.026549096,20,0,0.09053137537380465,-0.19312126078672762,0.19312126078672762,0.09053137537380465,2.0,2.25,2.25,14.205243814617052,10.751211269084934,1.3354891983017656,-1.3086483787703336,1.4103663702780456,-1.2345856658815344,4.931486983847907,1.5370234754421581,2.9217836800202113,48.793987519471216,3.414213562373095,2.231670645876131,2.231670645876131,1.914213562373095,0.9205302228086549,0.9205302228086549,0.33322359010551206,0.33322359010551206,0.09128709291752768,0.09128709291752768,0.0,0.0,-0.77,-666,3.2299999999999995,2.23,1.23,25.172111905907226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.578935683598497,0.0,6.076020106833881,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,0.0,0.0,12.654955790432378,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,0.0,12.654955790432378,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,6.069221312792274,0.0,6.578935683598497,5.261891554738487,0.0,0.0,0.0,7.506944444444445,0.0,0.0,1.6944444444444444,1.1805555555555556,3.1180555555555554,0.0,0.0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6959799999999999,15.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,3.125,2.25,3.125,2.25,0.35289546473885236,40.06499999999999,36.033,40.031300128,16,0,-0.05718564266846732,-0.1365608333003779,0.1365608333003779,0.05718564266846732,1.3333333333333333,1.3333333333333333,1.3333333333333333,13.011500124999987,11.011499875000004,0.9044339576418274,-1.0971804336106725,1.1556001249999912,-0.8444001249999922,4.513500124999989,2.513499875000008,3.2659863237109046,21.019550008653873,2.7071067811865475,1.914213562373095,1.914213562373095,1.4142135623730951,0.7071067811865475,0.7071067811865475,0.24999999999999994,0.24999999999999994,0.0,0.0,0.0,0.0,-0.48,-666,2.52,1.5199999999999998,1.52,20.08992919225426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731218590741754,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88908995793875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88908995793875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88908995793875,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,6.25,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9572999999999999,14.767000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,11.628611111111113,-1.2803472222222219,11.628611111111113,0.17060185185185173,0.5212105657671737,208.21699999999998,196.12099999999998,208.084792244,80,0,0.32763250008634864,-0.2768021552910993,0.32763250008634864,0.2768021552910993,1.0,1.4,1.7333333333333334,16.19753361558608,9.779073829553093,2.47736512845062,-2.3153211041004336,2.296974316989526,-2.616251993651917,6.1887257417519095,-0.14352463677155217,3.0712067017858526,314.5766636881138,11.474691494688164,8.20787253451703,8.20787253451703,7.063714582173597,4.452472378737794,4.452472378737794,3.305077776535831,3.305077776535831,2.3090133026894732,2.3090133026894732,1.5267932292792614,1.5267932292792614,-1.91,-666,11.166394194041253,4.0801632173808775,1.8082583330015614,87.22298350684868,0.0,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,20.222651576156306,4.794537184071822,0.0,13.157871367196995,12.152040213667762,12.841643245852019,0.0,0.0,14.383611552215466,17.845473971041084,0.0,10.633577208012662,5.41499046939678,12.841643245852019,0.0,25.309911580864757,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,17.845473971041084,9.589074368143644,5.41499046939678,12.841643245852019,25.309911580864757,0.0,0.0,0.0,75.27000000000001,23.26046444043786,14.383611552215466,0.0,12.841643245852019,0.0,0.0,12.152040213667762,0.0,0.0,23.791448575209657,0.0,0.0,0.0,34.12185941043084,4.129722222222222,-1.2803472222222219,-1.2017592592592585,-0.7835652872260017,3.2825850340136054,6.981505102040816,0.0,0.3,15,2,5,0,1,1,0,0,0,3,2,5,4,0,1,1,1,0.491,53.74240000000002,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.5,10.341759259259259,-0.9878703703703702,10.341759259259259,0.15509259259259278,0.5665891872452881,137.13799999999998,130.08199999999997,137.047678464,52,0,0.3372896338780637,-0.47758357149944064,0.47758357149944064,0.3372896338780637,1.4,2.0,2.4,16.36565041654412,10.170814858091974,2.033061279508488,-1.959013261416276,2.084679941522549,-2.0031271359781617,5.928652180262701,0.06978327756226178,3.1529414466808685,257.53794892648057,7.560477932315068,5.2422132319119505,5.2422132319119505,4.71521405516327,2.79375634676635,2.79375634676635,1.89240301305786,1.89240301305786,1.1911985029511443,1.1911985029511443,0.6917722459608008,0.6917722459608008,-1.51,-666,6.607785630153122,2.389632707443791,1.0748936229840518,58.09199178314606,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,12.13273413692322,5.687386274683562,5.563451491696996,9.901064578912528,11.656691562635412,0.0,0.0,0.0,0.0,5.733667477162185,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,11.075832682792555,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,63.32,5.969305287951849,4.794537184071822,0.0,5.563451491696996,5.687386274683562,0.0,6.06636706846161,18.19910120538483,0.0,0.0,10.84019487200289,0.0,0.0,10.341759259259259,8.485648148148147,5.796666666666667,-0.9878703703703702,6.363796296296297,0.0,0.0,0.0,0.0,10,3,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,0.9670000000000001,37.81370000000001,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5,10.271409674981104,-0.9305555555555556,10.271409674981104,0.2585185185185186,0.5665891872452881,137.13799999999998,130.08199999999997,137.047678464,52,0,0.3351808337675886,-0.4776392362026082,0.4776392362026082,0.3351808337675886,1.3,1.8,2.2,16.36553351700359,10.191701563961232,1.9819806336172718,-1.9251633400352666,2.037543613046826,-1.950828407893885,5.873796386415128,0.06967054308024853,3.003400684579818,240.2879489264805,7.560477932315068,5.2422132319119505,5.2422132319119505,4.698377302757663,2.7877732826226422,2.7877732826226422,1.92716103233663,1.92716103233663,1.1576341775942978,1.1576341775942978,0.6256965600332277,0.6256965600332277,-1.51,-666,6.607785630153122,2.389632707443791,1.2539046385226678,58.09199178314606,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,5.687386274683562,5.563451491696996,9.901064578912528,11.656691562635412,0.0,0.0,0.0,0.0,5.733667477162185,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,11.075832682792555,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,63.32,5.969305287951849,4.794537184071822,0.0,5.563451491696996,5.687386274683562,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.84019487200289,0.0,0.0,10.271409674981104,8.434890400604687,6.166477702191988,-0.9305555555555556,6.057777777777778,0.0,0.0,0.0,0.0,10,3,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,0.9670000000000001,37.81370000000001,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.7,7.98625,0.21875,7.98625,0.21875,0.45685937837454194,75.11099999999999,66.03899999999999,75.068413908,32,0,0.044255011929577454,-0.39632624538822925,0.39632624538822925,0.044255011929577454,1.6,2.2,2.2,16.249977795998152,10.475543519042839,1.6855351989909413,-1.7988244291856883,1.6153803714413408,-1.9933268388103913,4.28171094031294,0.2908289557011659,2.19060968716425,14.364527976600282,4.121320343559642,3.145884208249226,3.145884208249226,2.414213562373095,1.7244760564807007,1.7244760564807007,0.8658353229380655,0.8658353229380655,0.3622380282403504,0.3622380282403504,0.09128709291752767,0.09128709291752767,-0.08,-666,4.920000000000001,3.9200000000000004,3.92,31.603259705831498,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.965578028838586,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.733667477162185,6.4208216229260096,13.151638370425493,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,18.2581657652662,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,46.25,0.0,0.0,0.0,6.606881964512918,6.544756405912575,6.4208216229260096,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,0.0,7.98625,4.979027777777778,0.0,0.0,0.7222222222222222,0.8125,0.0,1.0,5,3,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.6724999999999999,20.757199999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.6,12.352966742252455,0.015000000000000346,12.352966742252455,0.015000000000000346,0.7846896255721665,231.299,214.16299999999995,231.137162164,90,0,0.29471638684605356,-0.37168083212709435,0.37168083212709435,0.29471638684605356,1.1176470588235294,1.7058823529411764,2.176470588235294,16.144303623875896,10.303135696053381,2.1627779044269286,-2.0876711673223225,2.150051306782257,-2.230402865260334,5.4983696566743046,0.6297196305381804,2.73026047273788,578.702310213792,12.576985790260121,10.636640422911869,10.636640422911869,8.036581260209188,5.550875725254682,5.550875725254682,4.304556105345103,4.304556105345103,2.9710383464777617,2.9710383464777617,2.0691153529681183,2.0691153529681183,-1.9699999999999995,-666,11.513497683888872,4.125142550519024,1.7533355056803268,100.68682649695077,4.899909730850478,5.687386274683562,0.0,0.0,5.559266895052008,0.0,9.476340119217006,4.681802935145185,0.0,0.0,18.19910120538483,19.056471336613843,21.143015948031568,11.381314269532023,0.0,5.687386274683562,0.0,9.36360587029037,7.04767198267719,6.923737199690624,18.99525369620486,46.37956741628034,0.0,5.687386274683562,10.459176625902487,5.687386274683562,0.0,0.0,23.45894983564475,7.04767198267719,6.923737199690624,5.693927994848461,35.126372526379875,0.0,5.687386274683562,0.0,30.17,0.0,4.794537184071822,0.0,5.559266895052008,0.0,17.068700544215584,0.0,4.681802935145185,67.9803011560259,0.0,0.0,3.5671296296296298,0.0,14.211207482993196,0.0,2.595005668934242,0.0,9.663323885109598,0.0,1.954537037037037,5.675462962962962,0.3076923076923077,17,0,4,0,0,0,1,1,2,4,0,4,2,0,0,0,2,1.55042,70.07400000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9,11.827966742252457,-0.16555555555555523,11.827966742252457,0.16555555555555523,0.7532469796693758,203.24499999999995,190.14099999999996,203.105862036,78,0,0.29431477506709175,-0.39273062709012185,0.39273062709012185,0.29431477506709175,1.2,1.8,2.2666666666666666,16.14387941222222,10.306675685504805,2.115720534974109,-2.066888504837815,2.097210217041968,-2.1995084725465053,5.440427026946482,0.6297448349726177,2.7499662486882657,536.9509441597284,10.999635521070495,8.766777096601535,8.766777096601535,7.125897657686228,4.7215168710996,4.7215168710996,3.475197251190021,3.475197251190021,2.5987403829139177,2.5987403829139177,1.5890597133247637,1.5890597133247637,-1.97,-666,9.579885719888498,3.3093149925756484,1.3420133279973436,87.53699929496686,5.733667477162185,5.687386274683562,0.0,0.0,5.559266895052008,0.0,9.476340119217006,4.681802935145185,0.0,0.0,18.19910120538483,19.056471336613846,7.04767198267719,11.381314269532023,0.0,5.687386274683562,0.0,9.36360587029037,7.04767198267719,6.923737199690624,5.733667477162185,46.37956741628034,0.0,5.687386274683562,11.292934372214193,5.687386274683562,0.0,0.0,9.36360587029037,7.04767198267719,6.923737199690624,5.693927994848461,35.126372526379875,0.0,5.687386274683562,0.0,52.95,0.0,4.794537184071822,0.0,5.559266895052008,5.687386274683562,11.381314269532023,0.0,9.36360587029037,44.30324452467586,0.0,5.733667477162185,3.3171296296296298,0.0,11.827966742252457,0.0,7.433166099773244,0.0,9.439330120937264,0.0,1.829537037037037,1.819537037037037,0.18181818181818182,15,2,4,0,0,0,1,1,2,4,1,4,1,0,0,0,2,1.06662,60.15940000000002,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.54,5.357777777777778,0.8217592592592595,5.357777777777778,0.8217592592592595,0.48007546344555985,93.12899999999999,86.07299999999998,93.057849224,36,0,0.03134759259121864,-0.39872882948659094,0.39872882948659094,0.03134759259121864,1.0,1.5714285714285714,1.8571428571428572,14.53191100585711,10.325605444309435,1.7177485503746481,-1.832534423054877,1.9538296161006714,-1.7883441894356586,5.35384440237622,1.6886545936299073,3.0214653097240864,134.10736969541455,5.112884175122364,3.9641016151377544,3.9641016151377544,3.393846850117352,2.1993587371177727,2.1993587371177727,1.4106836025229597,1.4106836025229597,0.7995724914118484,0.7995724914118484,0.4530389187988476,0.4530389187988476,-0.9800000000000001,-666,4.18611295681063,1.6461962159398054,0.9290591797144502,42.771293816509676,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.687386274683562,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,5.733667477162185,30.33183534230805,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,30.33183534230805,0.0,5.733667477162185,0.0,0.0,0.0,0.0,6.179537037037037,0.0,9.48712962962963,0.0,0.0,0.0,0.0,7,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.2688000000000001,30.8544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.9,4.914166666666667,0.9097222222222223,4.914166666666667,0.9097222222222223,0.5316253154127668,108.13999999999997,100.07599999999998,108.057514876,42,0,0.11835771513702235,-0.4967685686134767,0.4967685686134767,0.11835771513702235,1.125,1.75,2.125,16.465240463867097,10.341905912721627,1.7971474404811068,-1.9345412245137041,2.0496311270648695,-1.7796390621257159,5.198905536384115,0.4145702171982055,2.8320858350070908,145.73281445033504,5.819990956308912,4.794999636411992,4.794999636411992,3.931851652578137,2.5230560382187543,2.5230560382187543,1.5171766748170736,1.5171766748170736,0.9789074255654433,0.9789074255654433,0.5565779913075294,0.5565779913075294,-0.9800000000000001,-666,5.162450142450142,2.3586048594225155,0.9971092570832982,48.90989046340045,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,7.109797541277533,4.736862953800049,0.0,0.0,0.0,0.0,0.0,7.109797541277533,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,7.109797541277533,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,5.749511833283905,0.0,7.109797541277533,30.33183534230805,0.0,4.736862953800049,4.914166666666667,0.0,0.0,0.0,0.0,0.9097222222222223,9.680740740740742,0.0,0.0,1.662037037037037,0.14285714285714285,8,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1.6952,32.99399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.4,2.2407407407407405,1.3112962962962964,2.2407407407407405,1.3112962962962964,0.4564102473768608,178.23399999999995,168.15399999999997,178.07825032,66,0,-0.01776516776969768,-0.061629349784588755,0.061629349784588755,0.01776516776969768,0.42857142857142855,0.7142857142857143,1.0,13.99135216512631,10.04121709425541,1.9465697763062892,-2.0039022817704266,2.2145351441983556,-1.740376275892799,5.974985320549653,1.7648597500050311,2.5237326453890008,488.75909858914036,9.38046888862398,7.77350269189626,7.77350269189626,6.932652990377571,4.809401076758505,4.809401076758505,3.5465093652269,3.5465093652269,2.61403104906987,2.61403104906987,1.882638631877587,1.882638631877587,-1.8199999999999994,-666,7.571439103526888,2.8450836230123144,1.080316882093769,82.79473218296737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,33.677630994782405,0.0,0.0,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.544896857859182,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,5.245185185185186,0.0,0.0,21.421481481481482,0.0,0.0,0.0,0.0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3.993000000000002,61.45400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.3,11.60342970521542,0.010370370370370585,11.60342970521542,0.010370370370370585,0.6656235641878139,188.23000000000002,176.13399999999996,188.094963004,72,0,0.2711127146041771,-0.28536317880956974,0.28536317880956974,0.2711127146041771,1.1428571428571428,1.7857142857142858,2.2857142857142856,16.142799555336534,10.308992951074298,2.046015390115688,-2.0699654782086885,2.0447525553324146,-2.184052162925863,5.303326440074853,0.6297261233590029,2.688005786650138,493.75123770895794,10.129392033067417,8.266777096601535,8.266777096601535,6.698377302757662,4.510192005694412,4.510192005694412,3.2949159680664013,3.2949159680664013,2.352320070566756,2.352320070566756,1.5084712141341579,1.5084712141341579,-1.7699999999999996,-666,8.811833472450036,3.178135834949779,1.2667253288419447,82.19710859795417,0.0,0.0,0.0,0.0,5.559266895052008,0.0,9.476340119217006,4.681802935145185,0.0,0.0,18.19910120538483,19.056471336613843,18.80796704598726,5.687386274683562,0.0,0.0,0.0,9.36360587029037,7.04767198267719,6.923737199690624,0.0,52.44593448474195,0.0,5.687386274683562,5.559266895052008,0.0,0.0,0.0,9.36360587029037,7.04767198267719,6.923737199690624,5.693927994848461,41.192739594841484,0.0,5.687386274683562,0.0,26.93,0.0,4.794537184071822,0.0,5.559266895052008,0.0,11.381314269532023,0.0,10.748170003606795,48.98504745982105,0.0,0.0,3.4930555555555554,0.0,11.60342970521542,0.0,1.8640306122448986,0.0,11.243280423280424,0.0,1.9175,1.8787037037037038,0.18181818181818182,14,0,3,0,0,0,1,1,2,3,0,3,1,0,0,0,2,1.4844199999999999,55.74700000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
