name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"1,3-diethyl-1,3-dimethylurea",11.156944444444445,0.08796296296296369,11.156944444444445,0.08796296296296369,0.5670633256295721,144.218,128.08999999999997,144.126263132,60,0,0.3189565484108145,-0.3280018531299439,0.3280018531299439,0.3189565484108145,1.1,1.4,1.6,16.169130315637606,10.555895967911328,2.08385176841135,-2.2156614315543663,1.9071892608603949,-2.37773419225732,5.731295189237739,0.17742031409780906,3.8159325565073883,102.17373431208331,8.146264369941973,7.216889043836874,7.216889043836874,4.629427617536365,3.592434026138576,3.592434026138576,2.310926611419203,2.310926611419203,1.6017782849964592,1.6017782849964592,0.5619421573481994,0.5619421573481994,-0.73,-666,9.27,4.144130700871977,2.25020279829844,62.6100931546597,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,27.18485677717953,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,13.847474399381248,27.18485677717953,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,43.01579075121855,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,13.08951281182515,0.0,23.895163427055337,13.847474399381248,0.0,0.0,0.0,0.0,14.525000000000002,0.0,0.0,0.0,0.08796296296296369,0.0,5.453518518518519,3.600185185185185,0.8571428571428571,10,0,3,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1.0098000000000003,42.00400000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1,1,3,3-tetraethylurea",11.619444444444445,0.15740740740740833,11.619444444444445,0.15740740740740833,0.6338792410817092,172.27199999999996,152.11199999999997,172.15756326,72,0,0.31945860620974614,-0.32521294973498704,0.32521294973498704,0.31945860620974614,0.8333333333333334,1.0833333333333333,1.25,16.16976834437986,10.455590458778317,2.138219157904028,-2.2670922195771404,1.9722794963675367,-2.42290222002734,5.737727455743953,0.16199415161310102,4.12243352441181,114.49022499567306,9.560477932315068,8.63110260620997,8.63110260620997,5.7054372224579355,4.744675929545432,4.744675929545432,2.62715437743604,2.62715437743604,2.0679243252553716,2.0679243252553716,1.1882551977217377,1.1882551977217377,-0.73,-666,11.27,5.861932138138819,2.71902173451546,75.33997738345292,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,0.0,27.694948798762496,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,27.694948798762496,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,26.1790256236503,0.0,0.0,37.49476826046345,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.15740740740740833,0.0,11.20925925925926,0.0,0.8888888888888888,12,0,3,0,0,0,0,0,0,1,0,3,4,0,0,0,0,1.79,51.238000000000035,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1,3-diethyl-1,3-dipropylurea",11.937222222222223,0.1932407407407415,11.937222222222223,0.1932407407407415,0.6461356545100644,200.32599999999994,176.13399999999996,200.188863388,84,0,0.31947759509896095,-0.3249461544380358,0.3249461544380358,0.31947759509896095,0.8571428571428571,1.2142857142857142,1.4285714285714286,16.169827131132823,10.35719752045482,2.15694658173101,-2.2826230573097104,2.0089268109621226,-2.432340854358558,5.738596036192909,0.15719456453623665,4.2095997751647225,143.36652115571945,10.974691494688164,10.045316168583065,10.045316168583065,6.7054372224579355,5.744675929545432,5.744675929545432,3.441912440902322,3.441912440902322,2.2915311230053503,2.2915311230053503,1.5178702238120725,1.5178702238120725,-0.73,-666,13.269999999999998,7.653224420022501,3.985475356652022,88.06986161224613,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,13.847474399381248,26.689117645233267,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,40.53659204461451,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,40.53659204461451,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,39.020668869502316,0.0,0.0,23.647293861082204,13.847474399381248,0.0,0.0,0.0,15.76888888888889,0.0,0.0,0.0,0.1932407407407415,2.0620223922902494,11.642514644746786,0.0,0.9090909090909091,14,0,3,0,0,0,0,0,0,1,0,3,6,0,0,0,0,2.5702000000000007,60.47200000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1,1,3,3-tetrapropylurea",12.255,0.22907407407407465,12.255,0.22907407407407465,0.6246989755665008,228.37999999999994,200.15599999999995,228.220163516,96,0,0.31949658456921226,-0.32467935977000933,0.32467935977000933,0.31949658456921226,0.6875,0.9375,1.125,16.16988611275176,10.307012410742342,2.1741581898750457,-2.296951390880198,2.0389031163517655,-2.441385676389058,5.739466294047307,0.15229002503613143,4.3805506769216755,152.7714074596603,12.38890505706126,11.459529730956161,11.459529730956161,7.7054372224579355,6.74467592954543,6.74467592954543,4.2566705043686035,4.2566705043686035,2.5151379207553295,2.5151379207553295,1.8858501111186676,1.8858501111186676,-0.73,-666,15.270000000000001,9.492720917643227,5.380177686921896,100.79974584103935,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,27.694948798762496,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,53.378235290466534,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,53.378235290466534,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,51.86231211535433,0.0,0.0,9.799819461700956,27.694948798762496,0.0,0.0,0.0,16.23777777777778,0.0,0.0,0.0,0.22907407407407465,4.158055555555555,12.041759259259258,0.0,0.9230769230769231,16,0,3,0,0,0,0,0,0,1,0,3,8,0,0,0,0,3.3504000000000023,69.70600000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1,3-dibutyl-1,3-dipropylurea",12.486859410430839,0.2505555555555561,12.486859410430839,0.2505555555555561,0.5762455933582427,256.4339999999999,224.17799999999994,256.251463644,108,0,0.319496909523165,-0.32466899556094303,0.32466899556094303,0.319496909523165,0.6666666666666666,1.0555555555555556,1.3333333333333333,16.169896050351483,10.2512576679087,2.1807527714309694,-2.3017666892334248,2.0593252963151625,-2.443362597107182,5.739610754175198,0.15086257400953998,4.431756846686671,186.67028231187496,13.803118619434356,12.873743293329257,12.873743293329257,8.705437222457935,7.74467592954543,7.74467592954543,4.963777285555151,4.963777285555151,3.0912588724587566,3.0912588724587566,2.043963994127086,2.043963994127086,-0.73,-666,17.27,11.365499634653702,6.873089567074679,113.52963006983258,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,40.53659204461451,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,66.21987853631856,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,66.21987853631856,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,64.70395536120635,0.0,0.0,9.799819461700956,27.694948798762496,0.0,0.0,0.0,16.559914965986394,0.0,0.0,0.0,0.2505555555555561,6.608952191987905,12.24724395313681,0.0,0.9333333333333333,18,0,3,0,0,0,0,0,0,1,0,3,10,0,0,0,0,4.130600000000004,78.94000000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1,1,3,3-tetrabutylurea",12.718718820861678,0.2720370370370375,12.718718820861678,0.2720370370370375,0.4992151616784631,284.488,248.19999999999993,284.282763772,120,0,0.31949723447747713,-0.32465863135219464,0.32465863135219464,0.31949723447747713,0.6,0.85,1.05,16.169906007582423,10.22247532112969,2.187077204590004,-2.306390391803144,2.07632831611997,-2.445311706504307,5.739755616350857,0.1494338157477071,4.539321073402677,193.02989363110697,15.217332181807452,14.287956855702353,14.287956855702353,9.705437222457936,8.744675929545432,8.744675929545432,5.670884066741698,5.670884066741698,3.667379824162184,3.667379824162184,2.202077877135505,2.202077877135505,-0.73,-666,19.27,13.262204645280816,8.442570129728386,126.25951429862579,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,53.378235290466534,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,79.06152178217057,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,79.06152178217057,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,77.5455986070584,0.0,0.0,0.0,37.49476826046345,0.0,0.0,0.0,16.882052154195012,0.0,0.0,0.0,0.2720370370370375,9.074106512975561,12.438470962459057,0.0,0.9411764705882353,20,0,3,0,0,0,0,0,0,1,0,3,12,0,0,0,0,4.910800000000005,88.17400000000008,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1,3-dibutyl-1,3-dipentylurea",12.895376984126983,0.28620937263794444,12.895376984126983,0.28620937263794444,0.3778335499454391,312.5420000000001,272.222,312.31406389999995,132,0,0.31949723706883854,-0.32465845300859814,0.32465845300859814,0.31949723706883854,0.5454545454545454,0.8636363636363636,1.1818181818181819,16.16990999776115,10.188389129227316,2.1897573880727474,-2.3080176011697504,2.0892691482408323,-2.4457367076016667,5.739791715685124,0.14896326604312343,4.572241602808108,231.8197381979292,16.63154574418055,15.702170418075449,15.702170418075449,10.705437222457935,9.744675929545432,9.744675929545432,6.377990847928247,6.377990847928247,4.167379824162184,4.167379824162184,2.609456908868647,2.609456908868647,-0.73,-666,21.270000000000003,15.17667883986564,10.072756271053782,138.989398527419,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,66.21987853631856,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,91.9031650280226,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,91.9031650280226,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,6.031114512338072,0.0,64.70395536120635,25.683286491704038,0.0,0.0,37.49476826046345,0.0,0.0,0.0,17.11911848072562,0.0,0.0,0.0,0.28620937263794444,11.706119624923739,12.555219188379363,0.0,0.9473684210526315,22,0,3,0,0,0,0,0,0,1,0,3,14,0,0,0,0,5.691000000000007,97.40800000000009,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1,1,3,3-tetrapentylurea",13.07203514739229,0.30038170823885135,13.07203514739229,0.30038170823885135,0.2952460195406623,340.5960000000001,296.244,340.34536402799995,144,0,0.3194972396602001,-0.32465827466500174,0.32465827466500174,0.3194972396602001,0.5,0.75,0.9583333333333334,16.169913995445242,10.170400119556417,2.1923929280956522,-2.3096126302306037,2.1002771745400817,-2.4461596826402032,5.739827927439821,0.1484937414167417,4.645634251898608,235.0123097741796,18.04575930655364,17.116383980448543,17.116383980448543,11.705437222457935,10.744675929545432,10.744675929545432,7.085097629114795,7.085097629114795,4.667379824162184,4.667379824162184,3.016835940601788,3.016835940601788,-0.73,-666,23.27,17.104707195472443,11.751808650245298,151.71928275621224,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,79.06152178217057,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,104.74480827387463,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,104.74480827387463,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,0.0,6.031114512338072,51.86231211535433,51.36657298340809,0.0,0.0,37.49476826046345,0.0,0.0,0.0,17.356184807256234,0.0,0.0,0.0,0.30038170823885135,14.345464131627553,12.664636019544028,0.0,0.9523809523809523,24,0,3,0,0,0,0,0,0,1,0,3,16,0,0,0,0,6.471200000000008,106.6420000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"1,3-dihexyl-1,3-dipentylurea",13.211116937515747,0.31037320483749076,13.211116937515747,0.31037320483749076,0.233616660917913,368.6500000000002,320.2660000000001,368.37666415599995,156,0,0.31949723967008203,-0.3246582732362442,0.3246582732362442,0.31949723967008203,0.46153846153846156,0.7307692307692307,1.0384615384615385,16.16991689982593,10.147804464623906,2.193641758126858,-2.3101854709368808,2.1092908820962686,-2.4462561560018066,5.739843449542295,0.14836744182485084,4.668276186451132,278.5829434188682,19.459972868926734,18.530597542821635,18.530597542821635,12.705437222457935,11.744675929545432,11.744675929545432,7.792204410301343,7.792204410301343,5.167379824162184,5.167379824162184,3.3703893311950615,3.3703893311950615,-0.73,-666,25.270000000000003,19.04330825144697,13.47073747605584,164.44916698500546,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,91.9031650280226,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,117.58645151972665,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,117.58645151972665,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,0.0,6.031114512338072,51.86231211535433,64.20821622926012,0.0,0.0,37.49476826046345,0.0,0.0,0.0,17.538669375157472,0.0,0.0,0.0,0.31037320483749076,17.079626187035235,12.737997899636467,0.0,0.9565217391304348,26,0,3,0,0,0,0,0,0,1,0,3,18,0,0,0,0,7.251400000000009,115.8760000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"1,1,3,3-tetrahexylurea",13.350198727639203,0.32036470143613016,13.350198727639203,0.32036470143613016,0.1909753214278935,396.7040000000003,344.2880000000001,396.40796428399995,168,0,0.31949723967996396,-0.32465827180748674,0.32465827180748674,0.31949723967996396,0.42857142857142855,0.6785714285714286,0.8928571428571429,16.1699198096534,10.135660272432961,2.1948869739413484,-2.3107527572677635,2.117126535505158,-2.446352439576992,5.739859021606756,0.14824133615572285,4.721326154693751,278.5095330732448,20.874186431299826,19.944811105194727,19.944811105194727,13.705437222457935,12.744675929545432,12.744675929545432,8.499311191487891,8.499311191487891,5.667379824162184,5.667379824162184,3.7239427217883354,3.7239427217883354,-0.73,-666,27.270000000000003,20.99031420699558,15.222606884200443,177.17905121379872,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,104.74480827387463,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,130.4280947655787,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,130.4280947655787,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,0.0,6.031114512338072,51.86231211535433,77.04985947511214,0.0,0.0,37.49476826046345,0.0,0.0,0.0,17.721153943058702,0.0,0.0,0.0,0.32036470143613016,19.818058517067843,12.807089505103992,0.0,0.96,28,0,3,0,0,0,0,0,0,1,0,3,20,0,0,0,0,8.03160000000001,125.11000000000011,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
"1,3-diheptyl-1,3-dihexylurea",13.46254440665155,0.32775924876123286,13.46254440665155,0.32775924876123286,0.15918865968548745,424.7580000000004,368.3100000000002,424.43926441199994,180,0,0.3194972396799821,-0.3246582718020281,0.3246582718020281,0.3194972396799821,0.4,0.6333333333333333,0.9,16.16992247114478,10.120024378253468,2.195557082818138,-2.3109585711695395,2.123882435779753,-2.4463726661301055,5.739869465911915,0.1481922049607907,4.737713103736673,326.772228514865,22.28839999367292,21.359024667567823,21.359024667567823,14.705437222457935,13.744675929545432,13.744675929545432,9.206417972674437,9.206417972674437,6.167379824162184,6.167379824162184,4.077496112381609,4.077496112381609,-0.73,-666,29.27,22.944111391922647,17.001987078424655,189.90893544259194,9.799819461700956,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,117.58645151972665,25.683286491704038,26.1790256236503,0.0,4.794537184071822,6.031114512338072,0.0,9.799819461700956,0.0,143.26973801143072,26.1790256236503,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,42.009959597689324,0.0,0.0,143.26973801143072,0.0,0.0,0.0,0.0,23.550000000000004,0.0,4.794537184071822,0.0,0.0,6.031114512338072,39.02066886950232,102.7331459668162,0.0,0.0,37.49476826046345,0.0,0.0,0.0,17.866253464348702,0.0,0.0,0.0,0.32775924876123286,22.61631679631549,12.856337157241235,0.0,0.9629629629629629,30,0,3,0,0,0,0,0,0,1,0,3,22,0,0,0,0,8.811800000000005,134.34400000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
"1,1,3,3-tetramethylthiourea",4.953703703703703,0.8518518518518523,4.953703703703703,0.8518518518518523,0.440343890833566,132.232,120.136,132.072119384,48,0,0.17002182251444722,-0.35527973245356786,0.35527973245356786,0.17002182251444722,1.0,1.25,1.25,32.092046797360595,10.767135437590134,1.966975685037458,-2.196857697305157,1.8428192626532653,-2.32431869672312,7.797053974479855,0.5011389167757816,3.65123357893369,78.42945954287093,6.732050807568877,5.802675481463779,6.619172062391505,3.5534180126147956,2.440192122731721,2.848440413195584,2.071428567834887,2.436576939504998,0.7651483716701107,1.4954451150103325,0.39999999999999997,0.39999999999999997,-0.31000000000000005,-666,7.689999999999999,2.8682110040110644,2.1164366436068662,56.0774670730276,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,28.19068793070876,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,0.0,28.19068793070876,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,43.10294427713447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,5.112436884724758,0.0,0.0,37.99050739240972,0.0,12.217873443046695,0.0,4.953703703703703,3.7962962962962963,0.8518518518518523,0.0,0.0,0.0,0.0,0.0,7.731481481481482,0.8,8,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.3945000000000001,39.97200000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-diethyl-1,3-dimethylthiourea",5.149537037037037,0.9212962962962965,5.149537037037037,0.9212962962962965,0.5599977977488793,160.286,144.158,160.103419512,60,0,0.17052524236144384,-0.35248877134824474,0.35248877134824474,0.17052524236144384,1.1,1.4,1.6,32.092046939230976,10.569854630524755,2.035505879128227,-2.253000690716509,1.9181441787132418,-2.3753510474856734,7.797107096281578,0.42574247374811375,3.8159325565073883,102.17373431208331,8.146264369941973,7.216889043836874,8.0333856247646,4.629427617536365,3.592434026138576,4.00068231660244,2.310926611419203,2.676074983089314,1.6017782849964592,2.2251255464137314,0.5619421573481994,0.8201410470953605,-0.31000000000000005,-666,9.689999999999998,4.496939508786177,2.5185440606017586,68.8073513018208,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.065347842427943,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,13.847474399381248,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.20194969654991,0.0,0.0,14.09534396535438,23.647293861082204,12.217873443046695,0.0,5.149537037037037,4.108796296296296,0.9212962962962965,0.0,0.0,0.0,0.0,6.136851851851851,4.016851851851852,0.8571428571428571,10,0,2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1.1746999999999999,49.20600000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
